timestamp,mem_available_kb,swap_used_kb,pswpin,pswpout,pgpgin,pgpgout,pid_majflt,swap_pss_kb,swap_kb,locked_kb,vmlck_kb,anon_kb,pss_anon_kb,pss_file_kb,private_dirty_kb
1782706802.069970694,80305776,301736,8012301,16604204,1530417791,3496775885,234358,0,0,0,0,2007028,2007028,386315,32299428
1782706803.350292913,80307180,301736,8012301,16604204,1530417791,3496776121,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706804.630763850,80306084,301736,8012301,16604204,1530417791,3496776257,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706805.933342318,80305408,301736,8012301,16604204,1530417791,3496776361,234358,0,0,0,0,2007060,2007060,386318,32299460
1782706807.208950857,80303168,301736,8012301,16604204,1530417791,3496776497,234358,0,0,0,0,2007060,2007060,386315,32299460
1782706808.498973848,80303344,301736,8012301,16604204,1530417791,3496776633,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706809.779438474,80306236,301736,8012301,16604204,1530417791,3496776737,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706811.053748837,80304032,301736,8012301,16604204,1530417791,3496776873,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706812.334075690,80302668,301736,8012301,16604204,1530417791,3496776977,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706813.613666306,80305624,301736,8012301,16604204,1530417791,3496779393,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706814.891970884,80303752,301736,8012301,16604204,1530417791,3496779529,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706816.169549420,80302924,301736,8012301,16604204,1530417791,3496779633,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706817.446293095,80305028,301736,8012301,16604204,1530417791,3496779769,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706818.723043505,80307180,301736,8012301,16604204,1530417791,3496782501,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706820.002240775,80305248,301736,8012301,16604204,1530417791,3496782605,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706821.274299592,80305076,301736,8012301,16604204,1530417791,3496782741,234358,0,0,0,0,2007044,2007044,386315,32299444
1782706822.555128376,80305804,301736,8012301,16604204,1530417791,3496782877,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706823.834498898,80304944,301736,8012301,16604204,1530417791,3496782981,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706825.113639669,80304768,301736,8012301,16604204,1530417791,3496783117,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706826.389822505,80304424,301736,8012301,16604204,1530417791,3496783221,234358,0,0,0,0,2007044,2007044,386315,32299444
1782706827.669996809,80306160,301736,8012301,16604204,1530417791,3496783357,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706828.947175885,80304720,301736,8012301,16604204,1530417791,3496783493,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706830.227309167,80305364,301736,8012301,16604204,1530417791,3496783597,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706831.506830424,80304436,301736,8012301,16604204,1530417791,3496783733,234358,0,0,0,0,2007044,2007044,386315,32299444
1782706832.788824970,80303676,301736,8012301,16604204,1530417791,3496783869,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706834.071323155,80307192,301736,8012301,16604204,1530417791,3496784009,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706835.352238299,80307644,301736,8012301,16604204,1530417791,3496784145,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706836.628930855,80308476,301736,8012301,16604204,1530417791,3496786833,234358,0,0,0,0,2007044,2007044,386315,32299444
1782706837.909947007,80309112,301736,8012301,16604204,1530417791,3496788989,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706839.189654688,80310556,301736,8012301,16604204,1530417795,3496789105,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706840.471758194,80311996,301736,8012301,16604204,1530417795,3496789297,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706841.753811579,80311920,301736,8012301,16604204,1530417795,3496789401,234358,0,0,0,0,2007044,2007044,386315,32299444
1782706843.038056712,80310060,301736,8012301,16604204,1530417795,3496789537,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706844.318156218,80311404,301736,8012301,16604204,1530417795,3496789757,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706845.598691824,80313136,301736,8012301,16604204,1530417795,3496789861,234358,0,0,0,0,2007044,2007044,386318,32299444
1782706846.880372440,80309164,301736,8012301,16604204,1530417795,3496789997,234358,0,0,0,0,2007044,2007044,386315,32299444
1782706848.164384421,80313112,301736,8012301,16604204,1530417795,3496790105,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706849.447852336,80310132,301736,8012301,16604204,1530417795,3496791401,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706850.730418064,80314188,301736,8012301,16604204,1530417795,3496792429,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706852.011578469,80313516,301736,8012301,16604204,1530417795,3496792533,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706853.292150055,80311756,301736,8012301,16604204,1530417795,3496792669,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706854.569490619,80310636,301736,8012301,16604204,1530417795,3496792805,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706855.850276018,80311432,301736,8012301,16604204,1530417795,3496792909,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706857.126822226,80314096,301736,8012301,16604204,1530417795,3496793045,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706858.409703094,80311768,301736,8012301,16604204,1530417795,3496793181,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706859.691014438,80313016,301736,8012301,16604204,1530417795,3496793289,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706860.973768438,80311756,301736,8012301,16604204,1530417795,3496793425,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706862.253003353,80312000,301736,8012301,16604204,1530417795,3496793529,234358,0,0,0,0,2007052,2007052,386316,32299452
1782706863.535280197,80312596,301736,8012301,16604204,1530417795,3496793665,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706864.812299748,80310328,301736,8012301,16604204,1530417795,3496793821,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706866.090571551,80311680,301736,8012301,16604204,1530417795,3496793925,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706867.371916052,80308716,301736,8012301,16604204,1530417795,3496794061,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706868.650592619,80311580,301736,8012301,16604204,1530417795,3496794197,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706869.932854936,80309764,301736,8012301,16604204,1530417795,3496794301,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706871.214025196,80307556,301736,8012301,16604204,1530417795,3496794437,234358,0,0,0,0,2007052,2007052,386316,32299452
1782706872.496889075,80306416,301736,8012301,16604204,1530417795,3496794573,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706873.776474667,80306432,301736,8012301,16604204,1530417795,3496794677,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706875.054886332,80304424,301736,8012301,16604204,1530417795,3496794837,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706876.334059331,80307808,301736,8012301,16604204,1530417795,3496794941,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706877.615368077,80304584,301736,8012301,16604204,1530417795,3496795077,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706878.897495940,80303460,301736,8012301,16604204,1530417795,3496795213,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706880.179077662,80306816,301736,8012301,16604204,1530417795,3496795373,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706881.458204433,80307412,301736,8012301,16604204,1530417795,3496795513,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706882.738840202,80304572,301736,8012301,16604204,1530417795,3496795649,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706884.019888522,80308908,301736,8012301,16604204,1530417795,3496795885,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706885.302357679,80307876,301736,8012301,16604204,1530417807,3496798877,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706886.586722601,80310316,301736,8012301,16604204,1530417807,3496802693,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706887.867035206,80310420,301736,8012301,16604204,1530417807,3496802889,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706889.146498516,80311456,301736,8012301,16604204,1530417811,3496803005,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706890.427225761,80309432,301736,8012301,16604204,1530417811,3496803113,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706891.710226837,80306676,301736,8012301,16604204,1530417811,3496803249,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706892.992088757,80306828,301736,8012301,16604204,1530417811,3496803385,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706894.271577915,80310888,301736,8012301,16604204,1530417811,3496803489,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706895.550540896,80307164,301736,8012301,16604204,1530417811,3496803645,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706896.832504585,80309432,301736,8012301,16604204,1530417811,3496805061,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706898.114821607,80309344,301736,8012301,16604204,1530417811,3496805249,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706899.395610303,80313292,301736,8012301,16604204,1530417811,3496805377,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706900.678043699,80313724,301736,8012301,16604204,1530417811,3496805517,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706901.953608686,80311884,301736,8012301,16604204,1530417811,3496805621,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706903.233891115,80311836,301736,8012301,16604204,1530417811,3496805757,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706904.515968183,80308904,301736,8012301,16604204,1530417811,3496805893,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706905.800099703,80308980,301736,8012301,16604204,1530417811,3496806077,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706907.081555836,80311572,301736,8012301,16604204,1530417811,3496806221,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706908.361678388,80310140,301736,8012301,16604204,1530417811,3496806325,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706909.636218790,80309800,301736,8012301,16604204,1530417811,3496806457,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706910.912098319,80307704,301736,8012301,16604204,1530417811,3496806749,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706912.193795688,80308936,301736,8012301,16604204,1530417811,3496806861,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706913.477128292,80299992,301736,8012301,16604204,1530417811,3496806997,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706914.759309550,80307828,301736,8012301,16604204,1530417811,3496807133,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706916.039933705,80308232,301736,8012301,16604204,1530417811,3496809613,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706917.315363477,80308012,301736,8012301,16604204,1530417811,3496809749,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706918.594576451,80305032,301736,8012301,16604204,1530417811,3496811493,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706919.873566498,80304856,301736,8012301,16604204,1530417811,3496811597,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706921.156442678,80302900,301736,8012301,16604204,1530417811,3496811733,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706922.439429581,80306112,301736,8012301,16604204,1530417811,3496811869,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706923.722696722,80304736,301736,8012301,16604204,1530417811,3496811973,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706924.996612252,80306344,301736,8012301,16604204,1530417811,3496812109,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706926.278428364,80302716,301736,8012301,16604204,1530417811,3496812225,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706927.560877175,80300076,301736,8012301,16604204,1530417811,3496812365,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706928.841010633,80300256,301736,8012301,16604204,1530417811,3496812509,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706930.122773349,80298824,301736,8012301,16604204,1530417811,3496812613,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706931.400983947,80296876,301736,8012301,16604204,1530417811,3496812757,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706932.680209422,80297992,301736,8012301,16604204,1530417811,3496812893,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706933.957713246,80297148,301736,8012301,16604204,1530417811,3496812997,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706935.235606395,80297968,301736,8012301,16604204,1530417811,3496813133,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706936.514656303,80297736,301736,8012301,16604204,1530417811,3496815673,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706937.790311726,80298812,301736,8012301,16604204,1530417811,3496815829,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706939.071741071,80296556,301736,8012301,16604204,1530417811,3496815965,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706940.349905215,80295960,301736,8012301,16604204,1530417811,3496816069,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706941.630128094,80298452,301736,8012301,16604204,1530417811,3496816225,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706942.911739276,80299984,301736,8012301,16604204,1530417811,3496816361,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706944.190538055,80299828,301736,8012301,16604204,1530417811,3496816465,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706945.467898834,80300516,301736,8012301,16604204,1530417811,3496816601,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706946.752296716,80299064,301736,8012301,16604204,1530417811,3496816737,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706948.034963646,80295944,301736,8012301,16604204,1530417811,3496816841,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706949.317659132,80298068,301736,8012301,16604204,1530417811,3496816973,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706950.598386327,80298128,301736,8012301,16604204,1530417811,3496817109,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706951.880482855,80299320,301736,8012301,16604204,1530417811,3496818389,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706953.159446405,80298088,301736,8012301,16604204,1530417811,3496818525,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706954.438154325,80299352,301736,8012301,16604204,1530417811,3496821817,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706955.719062717,80298672,301736,8012301,16604204,1530417811,3496822009,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706957.001801479,80299796,301736,8012301,16604204,1530417811,3496822309,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706958.283920026,80300396,301736,8012301,16604204,1530417811,3496822413,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706959.558554278,80298412,301736,8012301,16604204,1530417811,3496822549,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706960.836157929,80298616,301736,8012301,16604204,1530417811,3496822685,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706962.115927348,80295424,301736,8012301,16604204,1530417811,3496822789,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706963.395525603,80296908,301736,8012301,16604204,1530417811,3496822925,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706964.674826586,80297008,301736,8012301,16604204,1530417811,3496823061,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706965.955894583,80298784,301736,8012301,16604204,1530417811,3496823165,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706967.238802559,80300368,301736,8012301,16604204,1530417811,3496823341,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706968.516668397,80297284,301736,8012301,16604204,1530417811,3496823477,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706969.797964796,80294840,301736,8012301,16604204,1530417811,3496823581,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706971.077118785,80293932,301736,8012301,16604204,1530417811,3496823717,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706972.355799020,80297236,301736,8012301,16604204,1530417811,3496823821,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706973.632696979,80294456,301736,8012301,16604204,1530417811,3496823957,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706974.909729240,80295224,301736,8012301,16604204,1530417811,3496824093,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706976.218055625,80288240,301736,8012301,16604204,1530417811,3496824197,234358,0,0,0,0,2007052,2007052,386316,32299452
1782706977.521667994,80289020,301736,8012301,16604204,1530417811,3496824613,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706978.820113960,80287028,301736,8012301,16604204,1530417811,3496824745,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706980.103335463,80287668,301736,8012301,16604204,1530417811,3496824849,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706981.403701678,80286236,301736,8012301,16604204,1530417811,3496824989,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706982.704420852,80287292,301736,8012301,16604204,1530417811,3496825125,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706984.005061908,80288180,301736,8012301,16604204,1530417811,3496825229,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706985.307592423,80285692,301736,8012301,16604204,1530417811,3496825365,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706986.608770292,80283732,301736,8012301,16604204,1530417811,3496829245,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706987.908752498,80285376,301736,8012301,16604204,1530417811,3496829453,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706989.207797349,80285624,301736,8012301,16604204,1530417811,3496829569,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706990.514891915,80287380,301736,8012301,16604204,1530417811,3496832273,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706991.817827379,80289712,301736,8012301,16604204,1530417811,3496832377,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706993.119592572,80287004,301736,8012301,16604204,1530417811,3496832513,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706994.423911481,80288532,301736,8012301,16604204,1530417811,3496832617,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706995.730862707,80289572,301736,8012301,16604204,1530417811,3496832869,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706997.031526808,80287836,301736,8012301,16604204,1530417811,3496833081,234358,0,0,0,0,2007052,2007052,386315,32299452
1782706998.332478911,80289408,301736,8012301,16604204,1530417811,3496833185,234358,0,0,0,0,2007052,2007052,386318,32299452
1782706999.629466876,80287524,301736,8012301,16604204,1530417811,3496833321,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707000.929061643,80287568,301736,8012301,16604204,1530417811,3496833465,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707002.230369448,80283808,301736,8012301,16604204,1530417811,3496833577,234358,0,0,0,0,2007052,2007052,386315,32299452
1782707003.531445462,80284880,301736,8012301,16604204,1530417811,3496833713,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707004.829042607,80284876,301736,8012301,16604204,1530417811,3496833849,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707006.129408370,80285484,301736,8012301,16604204,1530417811,3496833961,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707007.430606328,80281732,301736,8012301,16604204,1530417811,3496834137,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707008.733358893,80283640,301736,8012301,16604204,1530417811,3496834281,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707010.034165628,80282456,301736,8012301,16604204,1530417811,3496834385,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707011.334329572,80283096,301736,8012301,16604204,1530417811,3496834529,234358,0,0,0,0,2007052,2007052,386315,32299452
1782707012.636927661,80283720,301736,8012301,16604204,1530417811,3496836789,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707013.935646817,80283244,301736,8012301,16604204,1530417811,3496836973,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707015.233699312,80284068,301736,8012301,16604204,1530417811,3496837097,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707016.550646742,80284172,301736,8012301,16604204,1530417811,3496837233,234358,0,0,0,0,2007052,2007052,386315,32299452
1782707017.851583160,80283700,301736,8012301,16604204,1530417811,3496837341,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707019.157409120,80281184,301736,8012301,16604204,1530417811,3496837485,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707020.453394876,80281584,301736,8012301,16604204,1530417811,3496837589,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707021.752653019,80287456,301736,8012301,16604204,1530417811,3496837725,234358,0,0,0,0,2007052,2007052,386315,32299452
1782707023.054333709,80288936,301736,8012301,16604204,1530417811,3496841373,234358,0,0,0,0,2007052,2007052,386315,32299452
1782707024.356606295,80289328,301736,8012301,16604204,1530417811,3496841481,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707025.656969880,80289408,301736,8012301,16604204,1530417811,3496841617,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707026.957834193,80291032,301736,8012301,16604204,1530417811,3496841753,234358,0,0,0,0,2007052,2007052,386315,32299452
1782707028.259325951,80298108,301736,8012301,16604204,1530417815,3496842365,234358,0,0,0,0,2007052,2007052,386315,32299452
1782707029.559890187,80294296,301736,8012301,16604204,1530417815,3496842521,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707030.860910162,80292156,301736,8012301,16604204,1530417815,3496842657,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707032.166674955,80292168,301736,8012301,16604204,1530417815,3496842761,234358,0,0,0,0,2007052,2007052,386315,32299452
1782707033.466011223,80294072,301736,8012301,16604204,1530417815,3496842937,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707034.770376807,80291268,301736,8012301,16604204,1530417815,3496843077,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707036.072380878,80288628,301736,8012301,16604204,1530417815,3496844749,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707037.374210900,80289332,301736,8012301,16604204,1530417815,3496844849,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707038.677240382,80288700,301736,8012301,16604204,1530417815,3496845061,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707039.977759474,80292536,301736,8012301,16604204,1530417815,3496845165,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707041.277953048,80292644,301736,8012301,16604204,1530417815,3496845301,234358,0,0,0,0,2007052,2007052,386315,32299452
1782707042.578561169,80291684,301736,8012301,16604204,1530417815,3496845437,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707043.879006167,80292992,301736,8012301,16604204,1530417815,3496845545,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707045.159388567,80291072,301736,8012301,16604204,1530417815,3496845681,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707046.438270970,80292288,301736,8012301,16604204,1530417815,3496845785,234358,0,0,0,0,2007052,2007052,386315,32299452
1782707047.718691894,80294956,301736,8012301,16604204,1530417815,3496845921,234358,0,0,0,0,2007052,2007052,386315,32299452
1782707048.994240333,80295696,301736,8012301,16604204,1530417815,3496846057,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707050.274029827,80297132,301736,8012301,16604204,1530417815,3496846161,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707051.550484733,80294864,301736,8012301,16604204,1530417815,3496846297,234358,0,0,0,0,2007052,2007052,386315,32299452
1782707052.830480613,80291668,301736,8012301,16604204,1530417815,3496846433,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707054.109899160,80290988,301736,8012301,16604204,1530417815,3496846581,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707055.389090031,80290952,301736,8012301,16604204,1530417815,3496846717,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707056.664650669,80292808,301736,8012301,16604204,1530417815,3496846853,234358,0,0,0,0,2007052,2007052,386315,32299452
1782707057.945090854,80290936,301736,8012301,16604204,1530417815,3496846957,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707059.225152829,80290252,301736,8012301,16604204,1530417815,3496851557,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707060.502160267,80292792,301736,8012301,16604204,1530417815,3496851693,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707061.782268193,80297996,301736,8012301,16604204,1530417815,3496851805,234358,0,0,0,0,2007052,2007052,386315,32299452
1782707063.061312651,80294488,301736,8012301,16604204,1530417815,3496851949,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707064.338515366,80295556,301736,8012301,16604204,1530417815,3496852145,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707065.619322396,80298784,301736,8012301,16604204,1530417819,3496852557,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707066.892652831,80297084,301736,8012301,16604204,1530417819,3496852705,234358,0,0,0,0,2007052,2007052,386315,32299452
1782707068.172632491,80294860,301736,8012301,16604204,1530417819,3496854141,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707069.452693002,80297616,301736,8012301,16604204,1530417819,3496854273,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707070.731925518,80297268,301736,8012301,16604204,1530417831,3496854477,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707072.009623847,80297140,301736,8012301,16604204,1530417831,3496854605,234358,0,0,0,0,2007052,2007052,386315,32299452
1782707073.291060677,80297228,301736,8012301,16604204,1530417831,3496854741,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707074.568897913,80301332,301736,8012301,16604204,1530417831,3496854877,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707075.847563679,80301148,301736,8012301,16604204,1530417831,3496854981,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707077.126085934,80297404,301736,8012301,16604204,1530417831,3496855117,234358,0,0,0,0,2007052,2007052,386315,32299452
1782707078.406194797,80300512,301736,8012301,16604204,1530417831,3496855253,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707079.688260119,80298904,301736,8012301,16604204,1530417831,3496855389,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707080.966972702,80299612,301736,8012301,16604204,1530417831,3496855525,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707082.246559617,80297760,301736,8012301,16604204,1530417831,3496858705,234358,0,0,0,0,2007052,2007052,386315,32299452
1782707083.522597438,80298976,301736,8012301,16604204,1530417831,3496858805,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707084.803482397,80301036,301736,8012301,16604204,1530417831,3496859025,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707086.082455057,80300212,301736,8012301,16604204,1530417831,3496859137,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707087.359346363,80298264,301736,8012301,16604204,1530417831,3496859277,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707088.638501251,80300372,301736,8012301,16604204,1530417831,3496859413,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707089.913011400,80297372,301736,8012301,16604204,1530417831,3496859517,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707091.191551098,80298860,301736,8012301,16604204,1530417831,3496861225,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707092.471922599,80300712,301736,8012301,16604204,1530417831,3496861549,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707093.750660663,80298720,301736,8012301,16604204,1530417831,3496861693,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707095.024116755,80298548,301736,8012301,16604204,1530417831,3496862845,234358,0,0,0,0,2007052,2007052,386318,32299452
1782707096.302662902,80299320,301736,8012301,16604204,1530417831,3496863245,234358,0,0,0,0,2007052,2007052,386315,32299452
1782707097.582554985,80299912,301736,8012301,16604204,1530417831,3496863381,234358,0,0,0,0,2007052,2007052,386318,32299452
